Table_ID,Page,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Table_211,180,By gender,,,,,,,,,,,,,,,,,,
Table_211,180,Male,N/A,12.8,N/A,N/A,N/A,,,,,,,,,,,,,
Table_211,180,Female,N/A,13.7,N/A,N/A,N/A,,,,,,,,,,,,,
Table_212,180,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_212,180,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_212,180,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_212,180,"Hong Kong (%)1,2",5.4,6.6,4.6,3.1,2.4,GRI 401-1/,,,,,,,,,,,,
Table_212,180,,,,,,,HKEx B1.2,,,,,,,,,,,,
Table_212,180,By age group,,,,,,,,,,,,,,,,,,
Table_212,180,Below 30,8.2,8.1,7.4,6.3,4.4,,,,,,,,,,,,,
Table_212,180,30-39,8.9,9.1,5.6,4.3,4.9,,,,,,,,,,,,,
Table_212,180,40-49,5.4,7.2,5.2,2.6,1.9,,,,,,,,,,,,,
Table_212,180,50 and above,1.7,4.1,3,1.8,1.1,,,,,,,,,,,,,
Table_212,180,By gender,,,,,,,,,,,,,,,,,,
Table_212,180,Male,4.5,5.7,4.4,2.5,1.8,,,,,,,,,,,,,
Table_212,180,Female,8.4,9.8,5.4,5.4,4.9,,,,,,,,,,,,,
Table_213,181,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_213,181,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_213,181,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_213,181,"Mainland China (%)1,2",2.6,2.3,2.3,1.3,2,,,,,,,,,,,,,
Table_213,181,By age group,,,,,,,,,,,,,,,,,,
Table_213,181,Below 30,6.3,8.3,6.7,1.4,8.4,,,,,,,,,,,,,
Table_213,181,30-39,5,3.4,1.9,2.9,1.9,,,,,,,,,,,,,
Table_213,181,40-49,0,0,2.5,0.5,0.5,,,,,,,,,,,,,
Table_213,181,50 and above,0,0,0,0,0,,,,,,,,,,,,,
Table_213,181,By gender,,,,,,,,,,,,,,,,,,
Table_213,181,Male,2.7,2.4,2.1,1.4,2.4,,,,,,,,,,,,,
Table_213,181,Female,2.5,1.8,2.9,0.9,0,,,,,,,,,,,,,
Table_213,181,"Australia (%)1,2",15.2,18.8,16.1,7.7,12.9,,,,,,,,,,,,,
Table_213,181,By age group,,,,,,,,,,,,,,,,,,
Table_213,181,Below 30,27.7,21.4,25.5,13.6,19.3,,,,,,,,,,,,,
Table_213,181,30-39,17.6,22,19,7.4,14.2,,,,,,,,,,,,,
Table_213,181,40-49,13.1,17.9,11.2,6.2,11.5,,,,,,,,,,,,,
Table_213,181,50 and above,9.8,13,13.1,7.1,8.3,,,,,,,,,,,,,
Table_213,181,By gender,,,,,,,,,,,,,,,,,,
Table_213,181,Male,14.2,17.6,16.4,7.1,12.6,,,,,,,,,,,,,
Table_213,181,Female,16.8,20.5,15.7,8.5,13.4,,,,,,,,,,,,,
Table_213,181,"India (%)1,2,3",N/A,10.6,6.9,4.7,6.6,,,,,,,,,,,,,
Table_213,181,By age group,,,,,,,,,,,,,,,,,,
Table_213,181,Below 30,N/A,29.5,12.5,5.6,7.4,,,,,,,,,,,,,
Table_213,181,30-39,N/A,10.6,7.5,5.7,9.3,,,,,,,,,,,,,
Table_213,181,40-49,N/A,10.4,4.8,4.7,2.9,,,,,,,,,,,,,
Table_213,181,50 and above,N/A,3.4,5.1,0,0,,,,,,,,,,,,,
Table_213,181,By gender,,,,,,,,,,,,,,,,,,
Table_213,181,Male,N/A,10.4,6.6,4.3,6.4,,,,,,,,,,,,,
Table_213,181,Female,N/A,12,9.4,7.4,7.5,,,,,,,,,,,,,
Table_214,182,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_214,182,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_214,182,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_214,182,30-39,410,457,402,241,300,,,,,,,,,,,,,
Table_214,182,40-49,202,197,204,145,158,,,,,,,,,,,,,
Table_214,182,50 and above,95,94,81,88,90,,,,,,,,,,,,,
Table_214,182,By gender,,,,,,,,,,,,,,,,,,
Table_214,182,Male,794,930,686,515,552,,,,,,,,,,,,,
Table_214,182,Female,374,485,343,196,305,,,,,,,,,,,,,
Table_214,182,Hong Kong (number),747,731,524,408,348,,,,,,,,,,,,,
Table_214,182,By age group,,,,,,,,,,,,,,,,,,
Table_214,182,Below 30,337,308,208,172,157,,,,,,,,,,,,,
Table_214,182,30-39,256,265,187,125,121,,,,,,,,,,,,,
Table_214,182,40-49,117,109,93,69,48,,,,,,,,,,,,,
Table_214,182,50 and above,37,49,36,42,22,,,,,,,,,,,,,
Table_214,182,By gender,,,,,,,,,,,,,,,,,,
Table_214,182,Male,516,504,368,308,239,,,,,,,,,,,,,
Table_214,182,Female,231,227,156,100,109,,,,,,,,,,,,,
Table_214,182,Mainland China (number),75,71,45,29,43,,,,,,,,,,,,,
Table_214,182,By age group,,,,,,,,,,,,,,,,,,
Table_214,182,Below 30,31,27,24,10,16,,,,,,,,,,,,,
Table_214,182,30-39,31,35,16,10,25,,,,,,,,,,,,,
Table_214,182,40-49,11,9,4,8,2,,,,,,,,,,,,,
Table_214,182,50 and above,2,0,1,1,0,,,,,,,,,,,,,
Table_214,182,By gender,,,,,,,,,,,,,,,,,,
Table_214,182,Male,62,50,37,25,36,,,,,,,,,,,,,
Table_214,182,Female,13,21,8,4,7,,,,,,,,,,,,,
Table_214,182,Australia (number),346,543,433,255,423,,,,,,,,,,,,,
Table_214,182,By age group,,,,,,,,,,,,,,,,,,
Table_214,182,Below 30,93,298,106,53,116,,,,,,,,,,,,,
Table_214,182,30-39,123,126,182,93,138,,,,,,,,,,,,,
Table_214,182,40-49,74,76,103,67,104,,,,,,,,,,,,,
Table_214,182,50 and above,56,43,42,42,65,,,,,,,,,,,,,
Table_214,182,By gender,,,,,,,,,,,,,,,,,,
Table_214,182,Male,216,323,260,166,242,,,,,,,,,,,,,
Table_214,182,Female,130,220,173,89,181,,,,,,,,,,,,,
Table_215,183,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_215,183,Group total (number)1,106,132,89,79,75,,,,,,,,,,,,,
Table_215,183,Male,84,100,71,68,64,,,,,,,,,,,,,
Table_215,183,Female,22,32,18,11,11,,,,,,,,,,,,,
Table_215,183,Hong Kong (number),95,94,66,66,61,,,,,,,,,,,,,
Table_215,183,Male,76,79,52,58,51,,,,,,,,,,,,,
Table_215,183,Female,19,15,14,8,10,,,,,,,,,,,,,
Table_215,183,Mainland China (number),0,3,0,0,4,,,,,,,,,,,,,
Table_215,183,Male,0,2,0,0,4,,,,,,,,,,,,,
Table_215,183,Female,0,1,0,0,0,,,,,,,,,,,,,
Table_215,183,Australia (number),11,18,17,13,10,,,,,,,,,,,,,
Table_215,183,Male,8,12,16,10,9,,,,,,,,,,,,,
Table_215,183,Female,3,6,1,3,1,,,,,,,,,,,,,
Table_215,183,India (number)1,N/A,17,6,0,0,,,,,,,,,,,,,
Table_215,183,Male,N/A,7,3,0,0,,,,,,,,,,,,,
Table_215,183,Female,N/A,10,3,0,0,,,,,,,,,,,,,
Table_216,184,Average training hours per employee,,,,,,,,,,,,,,,,,,
Table_216,184,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_216,184,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_216,184,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_216,184,Group total (hours)1,44.1,46.2,51.6,42.5,40.1,GRI 404-1/,,,,,,,,,,,,
Table_216,184,,,,,,,HKEx B3.2,,,,,,,,,,,,
Table_216,184,By gender (hours),,,,,,,,,,,,,,,,,,
Table_216,184,Male,51.4,53.6,58.2,47.7,44.8,,,,,,,,,,,,,
Table_216,184,Female,24.4,26,33.3,27.6,26.8,,,,,,,,,,,,,
Table_216,184,By professional category (hours),,,,,,,,,,,,,,,,,,
Table_216,184,Managerial,27.2,23,29.5,26.8,26,,,,,,,,,,,,,
Table_216,184,Professional,32.5,33.5,41.2,34.9,35,,,,,,,,,,,,,
Table_216,184,General & technical staff,59.6,63.9,65.8,52.2,47.1,,,,,,,,,,,,,
Table_216,184,By region (hours),,,,,,,,,,,,,,,,,,
Table_216,184,Hong Kong,52,56.3,60.8,49.5,47.6,,,,,,,,,,,,,
Table_216,184,Mainland China,72.3,85.6,77.8,66.8,66.1,,,,,,,,,,,,,
Table_216,184,Australia,16.9,11.1,26.8,23.2,22.1,,,,,,,,,,,,,
Table_216,184,India1,N/A,62.1,48.8,33.8,23.2,,,,,,,,,,,,,
Table_217,185,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_217,185,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_217,185,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_217,185,Australia (%),100,100,100,100,100,,,,,,,,,,,,,
Table_217,185,By gender,,,,,,,,,,,,,,,,,,
Table_217,185,Male,99.9,100,100,100,100,,,,,,,,,,,,,
Table_217,185,Female,100,100,100,100,100,,,,,,,,,,,,,
Table_217,185,By professional category,,,,,,,,,,,,,,,,,,
Table_217,185,Managerial,100,100,100,100,100,,,,,,,,,,,,,
Table_217,185,Professional,100,100,100,100,100,,,,,,,,,,,,,
Table_217,185,General & technical staff,99.9,100,100,100,100,,,,,,,,,,,,,
Table_217,185,India (%)1,N/A,94.2,95.9,69.9,81.4,,,,,,,,,,,,,
Table_217,185,By gender,,,,,,,,,,,,,,,,,,
Table_217,185,Male,N/A,94.1,95.6,70.4,80.9,,,,,,,,,,,,,
Table_217,185,Female,N/A,95.2,98.1,66,85.5,,,,,,,,,,,,,
Table_217,185,By professional category,,,,,,,,,,,,,,,,,,
Table_217,185,Managerial,N/A,86.8,96.8,58.6,87.9,,,,,,,,,,,,,
Table_217,185,Professional,N/A,95.7,95.1,74.9,86.3,,,,,,,,,,,,,
Table_217,185,General & technical staff,N/A,94.1,96.7,66.2,66.4,,,,,,,,,,,,,
Table_218,186,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_218,186,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_218,186,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_218,186,Australia (%)2,,,,,,,,,,,,,,,,,,
Table_218,186,Male,60.6,59.4,58.7,58.4,57.9,,,,,,,,,,,,,
Table_218,186,Female,39.4,40.6,41.3,41.6,42.1,,,,,,,,,,,,,
Table_218,186,India (%)1,,,,,,,,,,,,,,,,,,
Table_218,186,Male,N/A,86,87.6,88,88.3,,,,,,,,,,,,,
Table_218,186,Female,N/A,14,12.4,12,11.7,,,,,,,,,,,,,
Table_219,187,30-39,34.5,35.7,33.8,33.8,34.6,,,,,,,,,,,,,
Table_219,187,40-49,28.5,28.1,30,32.7,32.1,,,,,,,,,,,,,
Table_219,187,50 and above,21.9,22.6,23,21,19.3,,,,,,,,,,,,,
Table_219,187,Australia (%)2,,,,,,,,,,,,,,,,,,
Table_219,187,Below 30,11.1,12.5,11.4,12.6,13.4,,,,,,,,,,,,,
Table_219,187,30-39,33.1,34.9,35.9,36.6,37.1,,,,,,,,,,,,,
Table_219,187,40-49,29.9,28.7,29.8,28.1,26.6,,,,,,,,,,,,,
Table_219,187,50 and above,25.8,23.9,22.9,22.7,22.9,,,,,,,,,,,,,
Table_219,187,India (%)1,,,,,,,,,,,,,,,,,,
Table_219,187,Below 30,N/A,8.9,5.7,10.2,14.9,,,,,,,,,,,,,
Table_220,188,Welcome,About this Report,Approach to,,Our Sustainability,,Respecting Nature,Serving Our,,ESG Data & GHG,,,,,,,,,
Table_220,188,,,Sustainability,,Agenda,,,Stakeholders,,Methodology,,,,,,,,,
Table_220,188,Economic value generated,ESG data table,GHG accounting methodology,,,,,,,,,,,,,,,,
Table_220,188,and distributed,,,,,,,,,,,,,,,,,,
Table_220,188,,,,,,,,,,GRI/HKEx/,,,,,,,,,
Table_220,188,,,,2023,,2022,2021,2020,2019,,,,,,,,,,
Table_220,188,,,,,,,,,,SASB/IFRS,,,,,,,,,
Table_220,188,,30-39,,N/A,,54,54.2,51.8,49,,,,,,,,,,
Table_220,188,,40-49,,N/A,,22.7,25,24.2,23.9,,,,,,,,,,
Table_220,188,,50 and above,,N/A,,14.4,15.1,13.8,12.2,,,,,,,,,,
Table_220,188,,1,"Apraava Energy ceased to be a subsidiary and is now accounted for as a joint venture. Apraava Energy is excluded in the figures for 2023, but included in figures",,,,,,,,,,,,,,,,
Table_220,188,,for 2022 and prior years.,,,,,,,,,,,,,,,,,
Table_220,188,,2 Numbers hae been subject to rounding.,,,,,,,,,,,,,,,,,
Table_220,188,,Employee average length of service,,,,,,,,,,,,,,,,,
Table_220,188,,,,,,,,,,GRI/HKEx/,,,,,,,,,
Table_220,188,,,,2023,,2022,2021,2020,2019,,,,,,,,,,
Table_220,188,,,,,,,,,,SASB/IFRS,,,,,,,,,
Table_220,188,,Number of years,,,,,,,,,,,,,,,,,
Table_220,188,,Hong Kong,,13.2,,14.1,15.4,16.3,16.8,,,,,,,,,,
Table_220,188,,Mainland China,,11.8,,12.1,12.3,12,11.4,,,,,,,,,,
Table_220,188,,Australia,,7.9,,7.6,7.4,7.1,5.2,,,,,,,,,,
Table_220,188,,India1,,N/A,,8.1,8.1,7.6,7.2,,,,,,,,,,
Table_220,188,,1,"Apraava Energy ceased to be a subsidiary and is now accounted for as a joint venture. Apraava Energy is excluded in the figures for 2023, but included in figures",,,,,,,,,,,,,,,,
Table_220,188,,for 2022 and prior years.,,,,,,,,,,,,,,,,,
Table_220,188,,Group safety performance,,,,,,,,,,,,,,,,,
Table_220,188,,,,,,,,,,GRI/HKEx/,,,,,,,,,
Table_220,188,,,,2023,,2022,2021,2020,2019,,,,,,,,,,
Table_220,188,,,,,,,,,,SASB/IFRS,,,,,,,,,
Table_220,188,,"Employees1,2",,,,,,,,,,,,,,,,,
Table_220,188,,,,,,,,,,GRI 403-2/,,,,,,,,,
Table_220,188,,"Fatalities (number of personnel)3,4",,0,,0,0,0,0,,,,,,,,,,
Table_220,188,,,,,,,,,,HKEx B2.1,,,,,,,,,
Table_220,188,,,,,,,,,,GRI 403-2/,,,,,,,,,
Table_220,188,,Fatality Rate,,,,,,,,HKEx B2.1/,,,,,,,,,
Table_220,188,,,,0,,0,0,0,0,,,,,,,,,,
Table_220,188,,"(number per 200,000 work hours)5,6",,,,,,,,SASB IF-,,,,,,,,,
Table_220,188,,,,,,,,,,EU-320a.1,,,,,,,,,
Table_220,188,,Days Away From Work Injuries,,,,,,,,GRI 403-2,,,,,,,,,
Table_220,188,,,,2,,6,4,12,7,,,,,,,,,,
Table_220,188,,"(number of personnel)4,7",,,,,,,,,,,,,,,,,
Table_220,188,,Lost Time Injury Rate,,,,,,,,,,,,,,,,,
Table_220,188,,,,0.03,,0.07,0.05,0.13,0.07,,,,,,,,,,
Table_220,188,,"(number per 200,000 work hours)6,8",,,,,,,,,,,,,,,,,
Table_220,188,,High-consequence Injuries,,,,,,,,GRI 403-9,,,,,,,,,
Table_220,188,,,,0,,0,0,N/A,N/A,,,,,,,,,,
Table_220,188,,(number of personnel)9,,,,,,,,,,,,,,,,,
Table_220,188,,,,,,,,,,GRI 403-2/,,,,,,,,,
Table_220,188,,Total Recordable Injury Rate,,,,,,,,,,,,,,,,,
Table_220,188,,,,0.13,,0.17,0.14,0.25,0.19,SASB IF-,,,,,,,,,
Table_220,188,,"(number per 200,000 work hours)6,10",,,,,,,,,,,,,,,,,
Table_220,188,,,,,,,,,,EU-320a.1,,,,,,,,,
Table_220,188,,Work-related Ill Health,,,,,,,,GRI 403-10/,,,,,,,,,
Table_220,188,,,,3,,4,1,0,0,,,,,,,,,,
Table_220,188,,"(number of personnel)4,11",,,,,,,,HKEx B2.1,,,,,,,,,
Table_220,188,,,,,,,,,,GRI 403-2/,,,,,,,,,
Table_220,188,,Lost Days (number of days)12,,125,,176,304,443,464,,,,,,,,,,
Table_220,188,,,,,,,,,,HKEx B2.2,,,,,,,,,
Table_220,188,,"Contractors1,2",,,,,,,,,,,,,,,,,
Table_220,188,,,,,,,,,,GRI 403-2/,,,,,,,,,
Table_220,188,,"Fatalities (number of personnel)3,4",,0,,0,0,0,1,,,,,,,,,,
Table_220,188,,,,,,,,,,HKEx B2.1,,,,,,,,,
Table_220,188,,,,,,,,,CLP Holdings 2023 Sustainability Report,,|,188,,,,,,,
Table_221,189,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_221,189,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_221,189,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_221,189,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_221,189,Fatality Rate,,,,,,HKEx B2.1/,,,,,,,,,,,,
Table_221,189,,0,0,0,0,0.01,,,,,,,,,,,,,
Table_221,189,"(number per 200,000 work hours)5,6",,,,,,SASB IF-,,,,,,,,,,,,
Table_221,189,,,,,,,EU-320a.1,,,,,,,,,,,,
Table_221,189,Days Away From Work Injuries,,,,,,GRI 403-2,,,,,,,,,,,,
Table_221,189,,8,15,10,10,19,,,,,,,,,,,,,
Table_221,189,"(number of personnel)4,7",,,,,,,,,,,,,,,,,,
Table_221,189,Lost Time Injury Rate,,,,,,,,,,,,,,,,,,
Table_221,189,,0.09,0.11,0.08,0.09,0.14,,,,,,,,,,,,,
Table_221,189,"(number per 200,000 work hours)6,8",,,,,,,,,,,,,,,,,,
Table_221,189,High-consequence Injuries,,,,,,GRI 403-9,,,,,,,,,,,,
Table_221,189,,1,2,1,N/A,N/A,,,,,,,,,,,,,
Table_221,189,(number of personnel)9,,,,,,,,,,,,,,,,,,
Table_221,189,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_221,189,Total Recordable Injury Rate,,,,,,,,,,,,,,,,,,
Table_221,189,,0.22,0.31,0.29,0.37,0.52,SASB IF-,,,,,,,,,,,,
Table_221,189,"(number per 200,000 work hours)6,10",,,,,,,,,,,,,,,,,,
Table_221,189,,,,,,,EU-320a.1,,,,,,,,,,,,
Table_222,189,,GRI 403-2/,,,,,,,,,,,,,,,,,
Table_222,189,,Total Recordable Injury Rate,,,,,,,,,,,,,,,,,
Table_222,189,,"0.25
0.23
0.32
0.38
SASB IF-
0.18",,,,,,,,,,,,,,,,,
Table_222,189,,"(number per 200,000 work hours)6,10",,,,,,,,,,,,,,,,,
Table_222,189,,EU-320a.1,,,,,,,,,,,,,,,,,
Table_222,189,1,"Apraava Energy ceased to be a subsidiary and is now accounted for as a joint venture. Apraava Energy is excluded in the figures for 2023, but included in figures for",,,,,,,,,,,,,,,,,
Table_222,189,,"2022 and prior years. Moreover, in November 2022, CLP sold its 70% interest in the coal-fired Fanchanggang Power Station, which has been excluded from CLP’s",,,,,,,,,,,,,,,,,
Table_222,189,,reporting scope since then.,,,,,,,,,,,,,,,,,
Table_222,189,2,The system of rules applied in recording and reporting accident statistics complies with the International Labour Organization (ILO) Code of Practice on Recording,,,,,,,,,,,,,,,,,
Table_222,189,,and Notification of Occupational Accidents and Diseases.,,,,,,,,,,,,,,,,,
Table_222,189,3 Refers to the number of fatalities as a result of work-related injury.,,,,,,,,,,,,,,,,,,
Table_222,189,"4 Starting from 2021, the unit is changed from the number of cases to the number of personnel.",,,,,,,,,,,,,,,,,,
Table_222,189,"5 Refers to the number of fatal injuries per 200,000 work hours in the year.",,,,,,,,,,,,,,,,,,
Table_222,189,"6 Rates are normalised to 200,000 work hours, which approximately equals to the number of hours worked by 100 people in one year.",,,,,,,,,,,,,,,,,,
Table_222,189,7,"Starting from 2021, “Days Away From Work Injuries” replaces “Lost Time Injury”. Days Away From Work Injuries refers to the number of personnel who sustain a",,,,,,,,,,,,,,,,,
Table_222,189,,"work-related injury and are unfit to perform any work on any day after the occurrence of the injury. “Any day” is any calendar day which includes rest days, weekend",,,,,,,,,,,,,,,,,
Table_222,189,,"days, leave days, public holidays or days after ceasing employment. It does not include the day the injury incident occurred. “Days Away From Work Injuries” excludes",,,,,,,,,,,,,,,,,
Table_222,189,,fatalities which were included in “Lost Time Injury”. Numbers prior to 2021 are the previously reported numbers for “Lost Time Injury”.,,,,,,,,,,,,,,,,,
Table_222,189,"8 Refers to the number of Days Away From Work Injuries and Fatalities per 200,000 work hours in the year.",,,,,,,,,,,,,,,,,,
Table_222,189,9 Refers to the number of personnel who sustain life threatening or life-altering work-related injury. It is a subset of Days Away From Work Injuries.,,,,,,,,,,,,,,,,,,
Table_222,189,,"10 Refers to the number of Total Recordable Injuries per 200,000 work hours in the year. Total Recordable Injuries include Fatalities, Days Away From Work Injuries,",,,,,,,,,,,,,,,,,
Table_222,189,,"Restricted Work Injuries, and Medical Treatment Injuries.",,,,,,,,,,,,,,,,,
Table_222,189,"11 Starting from 2021, “Work-related Ill Health” replaces “Occupational Disease”. Work-related Ill Health includes the diseases listed in the ILO List of Occupational",,,,,,,,,,,,,,,,,,
Table_222,189,,"Diseases, work-related mental illnesses and work-related disorders. Numbers prior to 2021 are the previously reported numbers for “Occupational Disease”.",,,,,,,,,,,,,,,,,
Table_222,189,,"12 Starting from 2021, “Lost Days” replaces “Days Lost”. “Lost Days” is the sum total of calendar days (consecutive or otherwise) after the days on which the work-related",,,,,,,,,,,,,,,,,
Table_222,189,,injuries and work-related ill health occurred. “Days Lost” accounts the working days instead of calendar days. Numbers prior to 2021 are the previously reported,,,,,,,,,,,,,,,,,
Table_222,189,,numbers for “Days Lost”.,,,,,,,,,,,,,,,,,
Table_223,190,"Hong Kong1,2",,,,,,,,,,,,,,,,,,
Table_223,190,Employees,,,,,,,,,,,,,,,,,,
Table_223,190,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_223,190,Fatalities (number of personnel),0,0,0,0,0,,,,,,,,,,,,,
Table_223,190,,,,,,,HKEx B2.1,,,,,,,,,,,,
Table_223,190,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_223,190,Fatality Rate,,,,,,HKEx B2.1/,,,,,,,,,,,,
Table_223,190,,0,0,0,0,0,,,,,,,,,,,,,
Table_223,190,"(number per 200,000 work hours)",,,,,,SASB IF-,,,,,,,,,,,,
Table_223,190,,,,,,,EU-320a.1,,,,,,,,,,,,
Table_223,190,Days Away from Work Injuries,,,,,,GRI 403-2,,,,,,,,,,,,
Table_223,190,,1,2,0,4,4,,,,,,,,,,,,,
Table_223,190,(number of personnel),,,,,,,,,,,,,,,,,,
Table_223,190,Lost Time Injury Rate,,,,,,,,,,,,,,,,,,
Table_223,190,,0.02,0.04,0,0.09,0.09,,,,,,,,,,,,,
Table_223,190,"(number per 200,000 work hours)",,,,,,,,,,,,,,,,,,
Table_223,190,High-consequence Injuries,,,,,,GRI 403-9,,,,,,,,,,,,
Table_223,190,,0,0,0,N/A,N/A,,,,,,,,,,,,,
Table_223,190,(number of personnel),,,,,,,,,,,,,,,,,,
Table_223,190,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_223,190,Total Recordable Injury Rate,,,,,,,,,,,,,,,,,,
Table_223,190,,0.11,0.12,0.02,0.21,0.19,SASB IF-,,,,,,,,,,,,
Table_223,190,"(number per 200,000 work hours)",,,,,,,,,,,,,,,,,,
Table_223,190,,,,,,,EU-320a.1,,,,,,,,,,,,
Table_223,190,Work-related Ill Health,,,,,,GRI 403-10/,,,,,,,,,,,,
Table_223,190,,0,0,0,0,0,,,,,,,,,,,,,
Table_223,190,(number of personnel),,,,,,HKEx B2.1,,,,,,,,,,,,
Table_223,190,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_223,190,Lost Days (number of days),8,16,0,119,246,,,,,,,,,,,,,
Table_223,190,,,,,,,HKEx B2.2,,,,,,,,,,,,
Table_223,190,Contractors,,,,,,,,,,,,,,,,,,
Table_223,190,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_223,190,Fatalities (number of personnel),0,0,0,0,0,,,,,,,,,,,,,
Table_223,190,,,,,,,HKEx B2.1,,,,,,,,,,,,
Table_223,190,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_223,190,Fatality Rate,,,,,,HKEx B2.1/,,,,,,,,,,,,
Table_223,190,,0,0,0,0,0,,,,,,,,,,,,,
Table_223,190,"(number per 200,000 work hours)",,,,,,SASB IF-,,,,,,,,,,,,
Table_223,190,,,,,,,EU-320a.1,,,,,,,,,,,,
Table_223,190,Days Away from Work Injuries,,,,,,GRI 403-2,,,,,,,,,,,,
Table_223,190,,5,9,4,5,15,,,,,,,,,,,,,
Table_223,190,(number of personnel),,,,,,,,,,,,,,,,,,
Table_223,190,Lost Time Injury Rate,,,,,,,,,,,,,,,,,,
Table_223,190,,0.07,0.13,0.07,0.1,0.21,,,,,,,,,,,,,
Table_223,190,"(number per 200,000 work hours)",,,,,,,,,,,,,,,,,,
Table_223,190,High-consequence Injuries,,,,,,GRI 403-9,,,,,,,,,,,,
Table_223,190,,0,0,0,N/A,N/A,,,,,,,,,,,,,
Table_223,190,(number of personnel),,,,,,,,,,,,,,,,,,
Table_223,190,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_223,190,Total Recordable Injury Rate,,,,,,,,,,,,,,,,,,
Table_223,190,,0.15,0.16,0.14,0.3,0.51,SASB IF-,,,,,,,,,,,,
Table_223,190,"(number per 200,000 work hours)",,,,,,,,,,,,,,,,,,
Table_223,190,,,,,,,EU-320a.1,,,,,,,,,,,,
Table_224,191,,,,,,,GRI/HKEx/,,,,,,,,,,,,
Table_224,191,,2023,2022,2021,2020,2019,,,,,,,,,,,,,
Table_224,191,,,,,,,SASB/IFRS,,,,,,,,,,,,
Table_224,191,Days Away from Work Injuries,,,,,,GRI 403-2,,,,,,,,,,,,
Table_224,191,,0,0,0,2,0,,,,,,,,,,,,,
Table_224,191,(number of personnel),,,,,,,,,,,,,,,,,,
Table_224,191,Lost Time Injury Rate,,,,,,,,,,,,,,,,,,
Table_224,191,,0,0,0,0.19,0,,,,,,,,,,,,,
Table_224,191,"(number per 200,000 work hours)",,,,,,,,,,,,,,,,,,
Table_224,191,High-consequence Injuries,,,,,,GRI 403-9,,,,,,,,,,,,
Table_224,191,,0,0,0,N/A,N/A,,,,,,,,,,,,,
Table_224,191,(number of personnel),,,,,,,,,,,,,,,,,,
Table_224,191,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_224,191,Total Recordable Injury Rate,,,,,,,,,,,,,,,,,,
Table_224,191,,0,0.3,0,0.19,0.1,SASB IF-,,,,,,,,,,,,
Table_224,191,"(number per 200,000 work hours)",,,,,,,,,,,,,,,,,,
Table_224,191,,,,,,,EU-320a.1,,,,,,,,,,,,
Table_224,191,Work-related Ill Health,,,,,,GRI 403-10/,,,,,,,,,,,,
Table_224,191,,0,0,0,0,0,,,,,,,,,,,,,
Table_224,191,(number of personnel),,,,,,HKEx B2.1,,,,,,,,,,,,
Table_224,191,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_224,191,Lost Days (number of days),0,0,19,59,0,,,,,,,,,,,,,
Table_224,191,,,,,,,HKEx B2.2,,,,,,,,,,,,
Table_224,191,Contractors,,,,,,,,,,,,,,,,,,
Table_224,191,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_224,191,Fatalities (number of personnel),0,0,0,0,0,,,,,,,,,,,,,
Table_224,191,,,,,,,HKEx B2.1,,,,,,,,,,,,
Table_224,191,,,,,,,GRI 403-2/,,,,,,,,,,,,
Table_224,191,Fatality Rate,,,,,,HKEx B2.1/,,,,,,,,,,,,
Table_224,191,,0,0,0,0,0,,,,,,,,,,,,,
Table_224,191,"(number per 200,000 work hours)",,,,,,SASB IF-,,,,,,,,,,,,
Table_224,191,,,,,,,EU-320a.1,,,,,,,,,,,,
